barcode,name,unit_cost,retail_price,quantity
4800890000000,CREAMSILK GREEN 6+1,36.3,40.0,1
4800890000000,CREAMSILK GREEN180ML                                                                                       1X180ML,135.0,145.0,1X180ML
904801000000000,CREAMSILK HAIR FALL CONTROL GREEN 24x11+1x11ML,1700.0,1759.5,1x11ML
4800890000000,CREAMSILK HAIR FALL DEFENSE1+1 180ML 2x180ml,203.0,224.0,2x180ml
4800890000000,CREAMSILK HAIR FALL DEFENSE350ML 1x350ML,253.0,278.0,1x350ML
4800890000000,CREAMSILK HAIR FALL GREEN 12+1 13X11ML,74.5,79.0,13X11ML
904801000000000,CREAMSILK KERATIN COLOR REVIVE 24X12X10ML,1880.0,1945.8,24X12X10ML
904801000000000,CREAMSILK KERATIN HAIR FALL DEFIANCE 24X12X10ML,1880.38,1946.0,24X12X10ML
64800900000000,CREAMSILK KERATIN HAIRFALL DEFIANCE 6X10ML,39.16,42.0,6X10ML
904801000000000,CREAMSILK KERATIN REPAIR&SHINE  24X12X10ML,1880.33,1946.14,24X12X10ML
904801000000000,CREAMSILK KERATIN ULTIMATE STRAIGHT 24X12X10ML,1880.33,1946.14,24X12X10ML
64800900000000,CREAMSILK KERATIN ULTIMATE STRAIGHT 6X10ML,39.16,42.0,6X10ML
124801000000000,CREAMSILK LONG & LUSCIOUS (BLUE) 12X10ML,78.33,0.0,12X10ML
4800890000000,CREAMSILK LONG & LUSCIOUS (BLUE) 1X10ML,5.7,7.0,1X10ML
904801000000000,CREAMSILK LONG & LUSCIOUS (BLUE) 24X12X11ML,1791.53,1854.0,24X12X11ML
904801000000000,CREAMSILK OLD ROSE 288X18ML,1791.53,1854.23,288X18ML
904801000000000,CREAMSILK PINK 48X6+1,1741.0,1795.0,48X6
4800890000000,CREAMSILK PINK 6+1,36.3,40.0,1
4800890000000,CREAMSILK POWER FUSION 1x10ML,6.4,8.0,1x10ML
124801000000000,CREAMSILK POWER FUSION 1X12X10ML,76.8,80.0,1X12X10ML
64800900000000,CREAMSILK POWER FUSION 1X6X10ML,38.4,41.0,1X6X10ML
64800900000000,CREAMSILK REBOND STRAIGT18ML                                                                                    6x18ML,37.0,40.0,6x18ML
124801000000000,CREAMSILK STAND OUT STRAIGHT (PINK) 11+1 1X11+1X12ML,68.0,75.0,1X12ML
904801000000000,CREAMSILK STAND OUT STRAIGHT PINK 24X11+1,1642.0,1700.0,24X11
904801000000000,CREAMSILK TRIPLE RESCUE                                                                                              288X10ML,1880.33,1946.14,288X10ML
4800890000000,CREAMSILK TRIPLE RESCUE  1+1X340ML,458.6,488.0,1X340ML
4800890000000,CREAMSILK TRIPLE RESCUE  1+1X3540ML,458.6,488.0,1X3540ML
4800890000000,CREAMSILK TRIPLE RESCUE  1X10ML,6.35,7.0,1X10ML
4800890000000,CREAMSILK TRIPLE RESCUE  1X10ML,6.35,7.0,1X10ML
64800900000000,CREAMSILK TRIPLE RESCUE  6X10ML,38.1,40.0,6X10ML
64800900000000,CREAMSILK TRIPLE RESCUE  6X10ML,39.17,42.0,6X10ML
124801000000000,CREAMSILK TRIPLE RESCUE 11+1 12X10ML,71.82,78.0,12X10ML
124801000000000,CREAMSILK TRIPLE RESCUE 11+1 12X10ML,72.0,78.0,12X10ML
904801000000000,CREAMSILK TRIPLE RESCUE 11+1 288X10ML,1723.68,1784.0,288X10ML
124801000000000,CREAMSILK ULTIMATE HAIR FALL DEFIANCE (GREEN) 12X10ML,68.4,80.0,12X10ML
4800890000000,CREAMSILK ULTIMATE HAIR FALL DEFIANCE (GREEN) 1X10ML,5.75,7.0,1X10ML
4800890000000,CREAMSILK ULTIMATE REPAIR & SHINE (GOLD) 1X10ML,5.7,7.0,1X10ML
124801000000000,CREAMSILK ULTIMATE STRAIGHT (PINK) 12X10ML,76.0,80.0,12X10ML
4800890000000,creamsilkj keratin pink 11+1x18.5ml,65.0,70.0,1x18
4800360000000,CREAMY LATTE TWIN PACK                                                                                                  9+1x55G,100.2,113.0,1x55G
6983440000000,CREAMY MILK CANDY 1x100PCS,85.0,90.0,1x100PCS
480002000000000,CREAMY SEAFOOD 1X12PCS,190.85,0.0,1X12PCS
48000200000000,CREAMY SEAFOOD 1X6,85.2,0.0,1X6
64800000000000,CREAMY SEAFOOD 6X40G,123.0,130.0,6X40G
904800000000000,CREAMY WHITE  SINGLE 1X8X36X29G,1968.0,2030.0,1X8X36X29G
4800360000000,CREAMY WHITE  TWIN 10+1 10+1X51G,118.0,126.0,1X51G
904800000000000,CREAMY WHITE  TWIN 10+1 18X10+1X51G,2124.0,2190.0,1X51G
4800360000000,CREAMY WHITE  TWIN G2 FREE 1X18+2X58G,195.22,218.0,2X58G
904800000000000,CREAMY WHITE  TWIN W/MUG 10X20X51G,2379.0,2450.0,10X20X51G
4800360000000,CREAMY WHITE  TWIN W/MUG 20X51G,238.0,250.0,20X51G
4800360000000,CREAMY WHITE TP SUGAR FREE,11.7,14.0,1
54800400000000,CREAMY WHITE TP SUGAR FREE,58.5,62.0,1
0000250000020,CREEPE PAPER,50.0,80.0,1
4800030000000,CREEPY BALLS 1x1,40.75,45.0,1x1
4800030000000,CREEPY BALLS24S                                                                                              1X24PCS,9.5,15.0,1X24PCS
24800000000000,CREEPY BALLS24S BUY1TAKE1                                                                                       2X24S,19.0,24.0,2X24S
8906000000000,CREMICA MINI CRACKERS 1X227G,48.8,55.0,1X227G
8906080000000,CREMICA MINI CRACKERS 1X227G,48.8,55.0,1X227G
8906000000000,CREMICA MINI CRACKERS CHEESE 1X227G,48.8,55.0,1X227G
8906000000000,CREMICA MINI CRACKERS ONION 1X227G,48.8,55.0,1X227G
8906000000000,CREMICA MINI CRACKERS sour cream 1X227G,48.8,55.0,1X227G
8906080000000,CREMICA TRUFILLS 1x1,24.0,26.0,1x1
4806020000000,CREPE PAPER 1X1,6.0,10.0,1X1
4815720000000,CRICKET LIGHTER 1X1,6.0,8.0,1X1
4800090000000,CRICKET LIGHTER 1x50,200.0,280.0,1x50
0000092020047,CRINKLES 1X60,45.0,50.0,1X60
904802000000000,CRISPY FRY GARLIC 13X14X62G,2842.0,2928.11,13X14X62G
144802000000000,CRISPY FRY GARLIC 14x62G,218.6,232.0,14x62G
4801960000000,CRISPY FRY GARLIC 1KL 1x1,15.6,18.0,1x1
64802000000000,CRISPY FRY GARLIC 1KL 6X1,94.0,100.0,6X1
64802000000000,CRISPY FRY ORIG 6x30g,54.0,58.0,6x30g
64802000000000,CRISPY FRY ORIG 6X63G 6X63G,94.0,100.0,6X63G
124802000000000,CRISPY FRY ORIGINAL  12x30G,108.0,116.0,12x30G
144802000000000,CRISPY FRY ORIGINAL 14x62G,218.0,232.0,14x62G
4801960000000,CRISPY FRY ORIGINAL 1KGX1,15.62,18.0,1
904802000000000,CRISPY FRY ORIGINAL 1X12SX14BG,1512.0,1550.0,1X12SX14BG
904802000000000,CRISPY FRY ORIGINAL 1X13bgX14S,2842.0,2928.0,1X13bgX14S
4801960000000,CRISPY FRY ORIGINAL 1X30G,9.0,10.0,1X30G
904802000000000,CRISPY FRY SPICY 13X14X62G,2842.0,2928.0,13X14X62G
480196000000000,crispy fry spicy 1X14PCS,189.0,0.0,1X14PCS
144802000000000,CRISPY FRY SPICY 1x62G,212.0,218.0,1x62G
64802000000000,CRISPY FRY SPICY 6X63G 6X63G,94.0,100.0,6X63G
4801960000000,CRISPY FRY SPICY63G 1X63G,15.6,18.0,1X63G
4801690000000,CRISPY TILAPIA 1x20PCS,18.3,20.0,1x20PCS
6934960000000,CROCODILE FUDGE 1x30,107.1,125.0,1x30
0062000011250,CROWN LIGHTER 1x50PCS,295.0,320.0,1x50PCS
4854690000000,CROWN SPONGE 1X1,7.0,0.0,1X1
485469000000000,CROWN SPONGE 1X12PCS,83.75,0.0,1X12PCS
4806510000000,CRUNCHY EGG 1X120S,100.0,110.0,1X120S
4806510000000,CRUSHED GRAHAM1KG 1X1KG,175.0,200.0,1X1KG
6971570000000,CRYSTAL MUD SLIME 1X12S,80.0,110.0,1X12S
4806530000000,CUDDLY BEARS POP  1x30PCS,110.25,125.0,1x30PCS
4800020000000,CUP NOODLES  CREAMY SEAFOOD 45GX1,20.5,22.0,1
904800000000000,CUP NOODLES  CREAMY SEAFOOD 48X40G,987.0,1020.0,48X40G
904800000000000,CUP NOODLES BATCHOY 1x48X40G,960.0,990.0,1x48X40G
124800000000000,CUP NOODLES CHICKEN 12X40G,246.0,260.0,12X40G
4800020000000,CUP NOODLES CHICKEN 40GX1,20.5,22.0,1
904800000000000,CUP NOODLES CHICKEN 48x40G,989.0,1020.0,48x40G
904800000000000,CUP NOODLES CHICKEN 48X40G,987.0,1020.0,48X40G
64800000000000,CUP NOODLES CHICKEN 6X40G,123.0,130.0,6X40G
124800000000000,CUP NOODLES CREAMY SEAFOOD 12X45G,246.0,260.0,12X45G
4800020000000,CUP NOODLES HOT & SPICY 1x1,20.5,22.0,1x1
904800000000000,CUP NOODLES HOT & SPICY 48X40G,987.0,1020.0,48X40G
64800000000000,CUP NOODLES HOT & SPICY 6X40G,123.38,130.0,6X40G
124800000000000,CUP NOODLES hot creamy seafood 12x48G,246.0,260.0,12x48G
4800020000000,CUP NOODLES hot creamy seafood 48gx1,20.5,22.0,1
904800000000000,CUP NOODLES hot creamy seafood 48x48G,987.0,1030.0,48x48G
64800000000000,CUP NOODLES hot creamy seafood 6x48G,123.0,130.0,6x48G
904800000000000,CUP NOODLES SEAFOOD 48X40G,987.0,1019.97,48X40G
904800000000000,CUP NOODLES SOTANGHON 1X48X30G,1065.0,1097.0,1X48X30G
124800000000000,CUP NOODLES SPICY SEAFOOD 12X40G,240.0,256.0,12X40G
4800020000000,CUP NOODLES SPICY SEAFOOD 40gx1,20.0,22.0,1
64800000000000,CUP NOODLES SPICY SEAFOOD 6X40G,120.0,128.0,6X40G
904800000000000,CUP NOODLES SPICY SEAFOODS 40GX48,960.0,1020.0,1
4800090000000,CUPCAKE CHEESE 1X10X33G,58.0,65.0,1X10X33G
0002468000046,CUPCAKE LINER 1x12PCS,17.0,20.0,1x12PCS
4806050000000,CUPCAKE LOLIPOP 30S 1X30S,110.0,135.0,1X30S
4800090000000,CUPP KEYK  BUKO 1X10S,57.5,62.0,1X10S
4800090000000,CUPP KEYK  MOCHA 1X1033G,58.0,65.0,1X1033G
4800090000000,CUPP KEYK  VANILLA 1x10s,58.0,65.0,1x10s
4800090000000,CUPP KEYK CHOCO 10X34G,57.8,62.0,10X34G
4800090000000,CUPP KEYK COMBO 1X10X38G,55.92,65.0,1X10X38G
4800040000000,CURLY TOPS                                                                                                           1X10PCS,15.0,17.0,1X10PCS
4800040000000,CURLY TOPS                                                                                                        1x30PCS,46.5,50.0,1x30PCS
4800040000000,CURLY TOPS 12S 60gx12s,17.5,0.0,1
4800040000000,CURLY TOPS 1x100PCS,150.75,163.0,1x100PCS
904800000000000,CURLY TOPS 1X24X100PCS,990.0,1020.0,1X24X100PCS
4800040000000,CURLY TOPS MILK CHOCOLATE 1X15PCS,22.5,25.0,1X15PCS
4800040000000,CURLY TOPS MILK CHOCOLATE 1X24PCS,33.75,38.0,1X24PCS
0041000010101,CUTEX 1x1,9.0,12.0,1x1
6933550000000,CUTEX 1x1,6.0,8.0,1x1
4800330000000,CUTIVATE 500MCG/G CREAM,256.76,288.0,1
6954140000000,CUTLERY Y728-504 1x1,40.0,44.0,1x1
2468000000000,CUTTING BOARD 1x1,101.0,145.0,1x1
1010000000000,CUTTING BOARD 1x1,162.73,179.0,1x1
0026000027001,CUTTY SARK LABO 12x18                                                                                                     1X100S,28.0,33.0,1X100S
0026000027010,CUTTY SARK LABO 12x18 10x100PCS,270.0,300.0,10x100PCS
0126000000000,CUTTY SHARK 10X16 HD,16.0,25.0,10X16
4800140000000,CY GABRIEL PINK,12.96,21.0,1
4800140000000,CY GABRIEL SOAP PAPAYA,12.96,21.0,1
0000026000014,CYCLING SHORT 1x1,23.0,45.0,1x1
0000026000015,CYCLING SHORTS3S 1X3S,99.0,130.0,1X3S
4806500000000,D.S VINEGAR GALLOON                                                                                     1X1GAL,90.0,105.0,1X1GAL
14806500000000,D.S. VINEGAR 1X1CONT,540.0,600.0,1X1CONT
0000000585214,D.T.R. pad 1X1,20.0,0.0,1X1
84806500000000,D2X COFFE KREME MANGOSTEEN  28X12X14G,0.0,0.0,28X12X14G
4806530000000,D2X COFFE KREME MANGOSTEEN 14GX12,0.0,0.0,1
4806530000000,D2X COFFE MANGOSTEEN 14GX12,0.0,0.0,1
84806500000000,D2X COFFE MANGOSTEEN 28X12X14G,0.0,0.0,28X12X14G
4806530000000,D2X GUYABANO MANGOSTEEN 14GX12,0.0,0.0,1
84806500000000,D2X GUYABANO MANGOSTEEN 28X12X14G,0.0,0.0,28X12X14G
44806500000000,D2X NATURALLY STEVIA SWEETENER  30X1G,0.0,0.0,30X1G
4806530000000,D2X NATURALLY STEVIA SWEETENER 1GX30,0.0,0.0,1
4800310000000,DAFLON 500 450MG/50MG TABLET,41.34,47.75,1
0000222222120,DAILY LESSON LOG 1x80LEAVES,100.0,120.0,1x80LEAVES
4805360000000,Daily Quezo                                                                                                              1x165g,40.0,44.0,1x165g
4800420000000,DAILY SCENT EYE CANDY25ML 1X25ML,17.0,20.0,1X25ML
4800420000000,DAILY SCENT EYE CANDY50ML 1X50ML,27.0,31.0,1X50ML
4800420000000,DAILY SCENT HAPPY HOUR25ML 1x25ml,17.0,20.0,1x25ml
4800420000000,DAILY SCENT HAPPY HOUR50ML 1X50ML,27.0,31.0,1X50ML
4800420000000,DAILY SCENT LAZY AFTERNOON25ML 1x25ml,17.0,20.0,1x25ml
4800420000000,DAILY SCENT NINE TO MINE125ML 1X125ML,54.0,62.0,1X125ML
4800420000000,DAILY SCENT SPRING BREAK125ML 1X125ML,54.0,62.0,1X125ML
4800420000000,DAILY SCENT SPRING BREAK25ML 1X25ML,17.0,20.0,1X25ML
4800420000000,DAILY SCENT SPRING BREAK50ML 1X50ML,27.0,31.0,1X50ML
4800420000000,DAILY SCENT SUNDAY MORNING25ML 1X25ML,17.0,20.0,1X25ML
908888000000000,DAISY CONDENSED 1KL                                                                  24x1KL,2645.04,2725.0,24x1KL
908888000000000,DAISY CONDENSED CREAMER                                                                                          48x390G,2172.6,2238.0,48x390G
68888200000000,DAISY CONDENSED CREAMER1KL                                                                                       6X1KL,661.0,694.0,6X1KL
8888200000000,DAISY CONDENSED1KL                                                                                 1x1KL.,110.0,117.0,1x1KL
128888000000000,DAISY CONDENSED390G                                                                                         12x390G,540.0,576.0,12x390G
8888200000000,DAISY CONDENSED390G                                                                             1x390ML,45.0,49.0,1x390ML
68888200000000,DAISY CONDENSED390G                                                          6x390ML,270.0,288.0,6x390ML
129556000000000,DAISY EVAPORATED CREAMER 12x390ML,270.0,284.0,12x390ML
9556040000000,DAISY EVAPORATED CREAMER 1x390ML,22.5,25.0,1x390ML
909556000000000,DAISY EVAPORATED CREAMER 48x390ML,1080.0,1125.0,48x390ML
69556000000000,DAISY EVAPORATED CREAMER 6x390ML,135.0,142.0,6x390ML
0000026000032,DALANG TABLE NAPKIN 1x1,19.0,25.0,1x1
0246870000000,DALANG TISSUE                                                                                               1x1,18.0,23.0,1x1
4809010000000,dandy  choco stick 1x100s,81.64,90.0,1x100s
4809010000000,dandysticks assorted 1x100s,81.17,90.0,1x100s
4806520000000,DANISH CHOCO BIS. 10X43G,51.5,56.0,10X43G
0480652000000,DANISH CHOCO BIS. 10X43G,51.5,55.0,10X43G
104807000000000,DANISH CRACKER CHOCO FLAV.56G 10X56G,98.0,106.0,10X56G
4806520000000,DANISH CRACKER CHOCO FLAV.56G 1X56G,10.0,12.0,1X56G
104807000000000,DANISH CRACKER POTATO FLAV.56G 10X56G,98.0,106.0,10X56G
4806520000000,DANISH CRACKER POTATO FLAV.56G 1X56G,10.0,12.0,1X56G
4806520000000,DANISH PEANUT COOKIES12.68G 10X12.68G,20.6,23.0,10X12
4806520000000,DANISH PEANUT COOKIES12.68G 1X12G,10.6,12.0,1X12G
904807000000000,DANISH PEANUT COOKIES12.68G 20X12.68G,412.0,435.0,20X12
104807000000000,DANISH PEANUT COOKIES12G 12GX10,98.7,106.0,1
4806520000000,DANISH SANDWICH MILK25G 10X25G,46.3,50.0,10X25G
4806520000000,DANISH SANDWICH STRAWBERRY25G 10X25G,46.3,50.0,10X25G
4806520000000,DANISH STRAWBERRY BISCUIT43G 10X43G,52.0,56.0,10X43G
104807000000000,DANISHCRACKERS BUTTER FLAV.56G 10X56G,98.0,106.0,10X56G
4806520000000,DANISHCRACKERS BUTTER FLAV.56G 1X56G,10.0,12.0,1X56G
4800060000000,DAPHNE PILLS 500MCG TABLET,118.58,147.5,1
4805360000000,DARI CREME 1x1,46.0,55.0,1x1
124802000000000,DATU PUTI BBQ MARINADE 12x70G,133.5,146.0,12x70G
4801670000000,DATU PUTI BBQ MARINADE 1X144ML,30.71,34.0,1X144ML
4801670000000,DATU PUTI BBQ MARINADE 1X72ML,11.13,13.0,1X72ML
64801700000000,DATU PUTI BBQ MARINADE 6X70G,67.0,73.0,6X70G
4801670000000,DATU PUTI OYSTER SAUCE  1x150G,27.85,31.0,1x150G
124802000000000,DATU PUTI OYSTER SAUCE 70G 12x70G,157.44,168.0,12x70G
4801670000000,DATU PUTI OYSTER SAUCE 70G 1X70G,13.12,15.0,1X70G
64801700000000,DATU PUTI OYSTER SAUCE 70G 6X70G,78.72,84.0,6X70G
904802000000000,DATU PUTI OYSTERIFIC OYSTER SAUCE 12X12X30G,699.87,718.0,12X12X30G
4801670000000,DATU PUTI OYSTERIFIC OYSTER SAUCE 1X30G,5.46,7.0,1X30G
64801700000000,DATU PUTI OYSTERIFIC OYSTER SAUCE 6x30g,34.0,37.0,6x30g
4801670000000,DATU PUTI OYSTERRIFIC SAUCE170G                                                                           1X170G,40.95,45.0,1X170G
124802000000000,DATU PUTI OYSTERRIFIC SAUCE30G                                                                           12x30g,68.16,74.0,12x30g
4801670000000,DATU PUTI PARIS PCK 1X2LT,86.06,98.0,1X2LT
904802000000000,DATU PUTI PARIS PCK 6X2L,506.03,532.0,6X2L
48016700000000,DATU PUTI PYSTER SAUCE 1X70G,12.5,14.0,1X70G
648017000000000,DATU PUTI PYSTER SAUCE 70G 6X70G,78.0,86.0,6X70G
64801700000000,DATU PUTI SOY SAUCE100ML,39.5,43.0,1
4801670000000,DATU PUTI SOY SAUCE100ML,6.6,8.0,1
124802000000000,DATU PUTI SOY SAUCE100ML,79.0,86.0,1
4801670000000,DATU PUTI VINEGAR&SOY SAUCE500ML 1X500ML,50.0,55.0,1X500ML
4801670000000,DATU PUTI VINEGAR100ML,5.6,7.0,1
124802000000000,DATU PUTI VINEGAR100ML,69.36,75.0,1
64801700000000,DATU PUTI VINEGAR100ML,35.0,38.0,1
9000000000000,DAVE PINK 1x50g,23.62,31.0,1x50g
DAYZINC 30'S,DAYZINC 250MG CHEWABLE TABLET,186.22,255.0,1
DAYZINC CAP,DAYZINC 562.4MG/10MG CAPSULE,7.4,8.5,1
DAYZINC CHEW,DAYZINC CHEWABLE TABLET,6.2,7.0,1
4806510000000,DAYZINC ORAL DROPS 30ML,115.55,125.0,1
4806510000000,DAYZINC SYRUP 120ML,124.15,134.0,1
4800030000000,DAZZ ADVANCED 1x200g,30.05,34.0,1x200g
4800030000000,DAZZ ADVANCED 1X400G,53.71,59.08,1X400G
DECOLGEN FORTE,DECOLGEN FORTE,5.49,6.5,1
DECOLGEN,DECOLGEN NO-DROWSE TABLET,6.19,7.5,1
6934960000000,DEER SHAPED LOLLIPOP 1x30PCS,110.25,120.0,1x30PCS
6986400000000,DEFZTY STEEL LOCK S-39 1x1,45.45,50.0,1x1
4800050000000,DEL  FAB(violet)                                                                                                           1X26ML,4.74,5.0,1X26ML
124800000000000,DEL  FAB(violet)                                                                                                          6X26ML,56.88,60.0,6X26ML
904800000000000,DEL  FAB(violet) 1X26ML,2190.19,2256.0,1X26ML
124800000000000,DEL  FABRIC SOFTENER (pink)                                                                                            12X33ML,58.68,62.0,12X33ML
904800000000000,DEL  FABRIC SOFTENER (pink)                                                                                          336X33ML,1643.04,1684.0,336X33ML
64800000000000,DEL  FABRIC SOFTENER (pink)                                                                                6X33ML,29.34,31.0,6X33ML
4800050000000,DEL  FABRIC SOFTENER (pink)                                                                              1X33ML,4.89,6.0,1X33ML
4800050000000,DEL  FABRIC SOFTENER (violet)                                                                                             1X33ML,4.89,6.0,1X33ML
64800000000000,DEL  FABRIC SOFTENER (violet)                                                                                            6X33ML,29.34,31.0,6X33ML
124800000000000,DEL  FABRIC SOFTENER (violet)                                                                                     12X33ML,58.68,62.0,12X33ML
64800000000000,DEL  FABRIC SOFTENER (violet) 6X26ML,28.44,30.0,6X26ML
904800000000000,DEL FAB VIOLET 336SX33ML,1643.04,1688.0,1
4800050000000,DEL FABRIC RED                                                                                                           1X26ML,4.84,6.0,1X26ML
124800000000000,DEL FABRIC RED                                                                                                          12X26ML,56.88,60.0,12X26ML
64800000000000,DEL FABRIC RED                                                                                                       6X26ML,28.44,30.0,6X26ML
904800000000000,DEL FABRIC RED 480X26ML,2190.19,2250.0,480X26ML
4800050000000,DEL FABRIC SHOWDER FRESH 1X22ML,3.84,5.0,1X22ML
64800000000000,DEL FABRIC SOFTENER BLUE                                                                                               6X26ML,28.44,30.0,6X26ML
124800000000000,DEL FABRIC SOFTENER BLUE                                                                                            12X26ML,56.88,60.0,12X26ML
4800050000000,DEL FABRIC SOFTENER BLUE                                                                                       1X26ML,4.56,5.0,1X26ML
124800000000000,DEL FABRIC SOFTENER BLUE 12X22ML,46.08,52.0,12X22ML
904800000000000,DEL FABRIC SOFTENER BLUE 480,2275.2,2330.0,1
904800000000000,DEL FABRIC SOFTENER BLUE 480X22ML,1843.0,1890.0,480X22ML
64800000000000,DEL FABRIC SOFTENER BLUE 6X22ML,23.04,26.0,6X22ML
124800000000000,DEL TOMATO SOUCE ORIGINAL 12X1KL,890.5,930.0,12X1KL
DELCON FORTE,DELCON FORTE 100MG/2MG/500MG TABLET,1.15,3.5,1
4806510000000,DELITE HERBAL TEA AMPALAYA PLUS SACHET,8.5,10.5,1
0002800000129,DELIVERY RECIEPT 1X80LEAVES,10.0,15.0,1X80LEAVES
0024240000222,DELIVERY RECIEPT 1X80LEAVES,20.0,25.0,1X80LEAVES
899200000000000,DELIZIO CAFFINO CREAMY MOCHA 1X12PCS,68.4,0.0,1X12PCS
8992000000000,DELIZIO CAFFINO CREAMY MOCHA 30Gx1,5.7,0.0,1
94800000000000,DELMONTE MANGO COLD 1x1,33.0,36.0,1x1
4800020000000,DELMONTE PINE APPLE 6X240ML,179.0,190.0,6X240ML
124800000000000,DELMONTE TOMATO FILIPINO 12x250ML,265.68,282.0,12x250ML
64800000000000,DELMONTE TOMATO FILIPINO 6X250ML,133.0,141.0,6X250ML
6965630000000,DENTAL FLOSSERS12S 12X1,220.0,240.0,12X1
6921220000000,DENTAL FLOSSES 1x1,22.0,25.0,1x1
4806520000000,DEO PLUS POWDER 1X50ML,12.11,15.0,1X50ML
4806520000000,DEO PLUS POWDER 1x80g,86.5,100.0,1x80g
4806520000000,DEO PLUS POWDER BLUE 1x80g,82.27,95.0,1x80g
4806520000000,DEOPLUS POWDER BLUE 1X40G,46.0,53.0,1X40G
4806520000000,DEOPLUS POWDER PINK 1X40G,51.0,57.0,1X40G
4806520000000,DEOPLUS POWDER PINK 1x50g,13.79,16.0,1x50g
0071000020016,DEPOSIT BEER 1x6,111.0,111.0,1x6
0072000070124,DEPOSIT COBRA 12X350ML,90.0,90.0,12X350ML
0072000080112,DEPOSIT COKE 12X1LT,125.0,125.0,12X1LT
0072000083124,DEPOSIT COKE 8OZ 24X350ML,90.0,90.0,24X350ML
0071000040124,DEPOSIT PELSIN 1X24,120.0,120.0,1X24
0072000010112,DEPOSIT RC 12x1LT,100.0,100.0,12x1LT
0071000060016,DEPOSIT RED HORSE 6x500ML,111.0,111.0,6x500ML
